지식등록법령조문일련번호,지식등록법령일련번호,시행일자,조문번호,조문가지번호,조문제목,등록여부,법령지식조문일련번호,조문일련번호
141102,2280,2013-03-23,0049,00,녹색생활 및 지속가능발전의 기본원칙,Y,141102,31607389
141105,2280,2013-03-23,0052,00,기후변화대응을 위한 물 관리,Y,141105,31607401
152149,8769,2013-03-23,0003,00,안장대상자의 요건,Y,152149,30586461
141084,2280,2013-03-23,0029,00,녹색산업투자회사의 설립과 지원,Y,141084,31607372
152049,8753,2013-03-23,0021,00,인증신기술 및 인증신제품에 대한 자금 지원 등,Y,152049,31053860
152051,8753,2013-03-23,0024,00,공공구매책임자의 임무 및 요건 등,Y,152051,31053854
152053,8753,2013-03-23,0018,00,신기술 인증의 절차,Y,152053,31053836
152054,8754,2013-03-23,0007,00,보험목적물의 범위,Y,152054,30958565
152055,8754,2013-03-23,0015,00,보험료 및 운영비의 지원,Y,152055,30958573
152056,8754,2013-03-23,0009,00,보험가입자의 기준,Y,152056,30958567
152068,8757,2013-03-23,0022,00,기술이전·사업화 촉진사업의 관리,Y,152068,31062396
152069,8757,2013-03-23,0021,00,기술거래사의 자격 등,Y,152069,31062395
151464,8629,2013-03-23,0026,00,수송시설의 확인,Y,151464,31613626
151461,8629,2013-03-23,0020,00,개인택시운송사업 면허의 특례,Y,151461,31613620
151459,8629,2013-03-23,0018,00,개인택시운송사업의 면허신청,Y,151459,31613618
151451,8628,2013-03-23,0017,00,시설물 보수·보강 등 조치결과 통보의 시기·방법·절차 등,Y,151451,31605751
151449,8628,2013-03-23,0013,00,시설물의 구조안전상 주요부위의 중대한 결함,Y,151449,31605773
152072,8757,2013-03-23,0026,00,공공연구개발 성과의 귀속 및 이용 허락 등,Y,152072,31062427
152073,8757,2013-03-23,0027,00,기술자산유동화 촉진사업의 실시,Y,152073,31062429
152075,8757,2013-03-23,0029,00,재정지원금 등의 지급 등,Y,152075,31062403
146367,2693,2013-03-23,0062,00,보증금 등의 지방자치단체 세입조치,Y,146367,30841726
146369,2693,2013-03-23,0068,00,담보책임의 존속기간,Y,146369,30841732
141077,2280,2013-03-23,0022,00,녹색경제·녹색산업 구현을 위한 기본원칙,Y,141077,31607365
141081,2280,2013-03-23,0026,00,녹색기술의 연구개발 및 사업화 등의 촉진,Y,141081,31607369
152016,8745,2013-03-23,0025,00,시설물의 안전 및 유지관리예산의 확보 등,Y,152016,30789997
152015,8745,2013-03-23,0008,00,안전점검 및 정밀안전진단의 대가,Y,152015,30789964
152292,8808,2013-03-23,0038,00,수수료의 납부방법,Y,152292,30628742
151912,8723,2013-03-23,0002,00,정의,Y,151912,31063180
151911,8722,2013-03-23,0004,00,광산의 구분,Y,151911,31132940
151909,8721,2013-03-23,0017,00,검정 과목의 면제신청 절차 등,Y,151909,31475600
151907,8721,2013-03-23,0020,00,합격 결정 기준,Y,151907,31475601
151906,8721,2013-03-23,0013,00,검정별 소관 주무부장관,Y,151906,31475593
151905,8721,2013-03-23,0012,00,종목신설등의 절차,Y,151905,31475196
151904,8721,2013-03-23,0001,00,목적,Y,151904,31475588
151902,8720,2013-03-23,0018,00,농어업인 등이 아닌 자의 출자한도,Y,151902,31100762
151901,8720,2013-03-23,0017,00,농업회사법인 및 어업회사법인의 설립,Y,151901,31100747
151899,8720,2013-03-23,0014,00,준조합원의 자격,Y,151899,31100745
151898,8720,2013-03-23,0019,00,부대사업,Y,151898,31100748
151896,8720,2013-03-23,0011,00,조합법인의 사업,Y,151896,31100743
151895,8720,2013-03-23,0009,00,조합법인의 설립등기,Y,151895,31100742
151894,8720,2013-03-23,0008,00,어업생산자단체의 범위,Y,151894,31100758
151892,8719,2013-03-23,0022,00,보험 등 가입,Y,151892,31074668
151891,8718,2013-03-23,0002,00,대기관리권역,Y,151891,30642259
151890,8718,2013-03-23,0020,00,배출부과금 및 황함유 기준의 적용 제외,Y,151890,30642280
151889,8718,2013-03-23,0019,00,측정결과의 보존,Y,151889,30642279
151888,8718,2013-03-23,0018,00,측정기기의 부착ㆍ가동 등,Y,151888,30642278
151885,8718,2013-03-23,0003,00,저공해자동차의 종류,Y,151885,30642260
151884,8718,2013-03-23,0021,00,배출허용총량의 다음 연도 사용,Y,151884,30642281
151883,8718,2013-03-23,0028,00,공공기관의 범위,Y,151883,30642289
151881,8718,2013-03-23,0026,00,자동차판매자의 범위,Y,151881,30642287
151880,8718,2013-03-23,0024,00,부과금의 납부통지,Y,151880,30642284
150823,8481,2013-03-23,0002,00,기능,Y,150823,30780133
150822,8480,2013-03-23,0042,00,불용품의 양여,Y,150822,30601957
150821,8480,2013-03-23,0043,00,매각 방법,Y,150821,30601958
152250,8803,2013-03-23,0020,00,권한의 위임 및 위탁 등,Y,152250,31481077
152252,8804,2013-03-23,0020,00,과태료의 부과기준,Y,152252,30745606
152253,8804,2013-03-23,0019,00,권한의 위임 및 위탁,Y,152253,30745604
152254,8805,2013-03-23,0023,00,등록신청의 절차 등,Y,152254,30771468
152256,8805,2013-03-23,0025,00,보험가입 등,Y,152256,30771470
152257,8806,2013-03-23,0002,00,정의,Y,152257,30780976
152258,8806,2013-03-23,0003,00,기본계획 등,Y,152258,30781037
152259,8806,2013-03-23,0005,00,여성과학기술인 육성위원회,Y,152259,30781039
146364,2693,2013-03-23,0050,00,하자보수보증금의 납부,Y,146364,30841714
146366,2693,2013-03-23,0061,00,보증금의 반환,Y,146366,30841725
152261,8806,2013-03-23,0009,00,이공계 진학 촉진 등을 위한 프로그램 및 지원,Y,152261,30781043
152263,8806,2013-03-23,0012,00,여성과학기술인에 대한 지원,Y,152263,30781046
152265,8806,2013-03-23,0015,00,여성과학기술 담당 직원의 지정 및 직무 등,Y,152265,30781049
152266,8806,2013-03-23,0016,00,교육훈련 등,Y,152266,30781050
152270,8808,2013-03-23,0002,00,여권의 규격 등,Y,152270,30628655
152271,8808,2013-03-23,0039,00,수수료,Y,152271,30628743
152272,8808,2013-03-23,0005,00,일반여권의 발급신청,Y,152272,30628700
152275,8808,2013-03-23,0008,00,관용여권의 발급신청,Y,152275,30628705
152276,8808,2013-03-23,0009,00,관용여권의 유효기간,Y,152276,30628706
152279,8808,2013-03-23,0013,00,단수여권의 발급대상자,Y,152279,30628712
152282,8808,2013-03-23,0018,00,여권의 재발급,Y,152282,30628719
152284,8808,2013-03-23,0020,00,여권을 잃어버린 경우의 정보제공 및 신고 등,Y,152284,30628721
152287,8808,2013-03-23,0026,00,여권발급 등의 거부·제한 등의 해제,Y,152287,30628728
152290,8808,2013-03-23,0030,00,여권사용제한 등에 관한 고시,Y,152290,30628732
150820,8480,2013-03-23,0045,00,대부료 등,Y,150820,30601963
151879,8718,2013-03-23,0023,00,부과금 산정방법,Y,151879,30642283
151877,8717,2013-03-23,0026,00,행위허가 대상 건축물 또는 공작물의 종류 등,Y,151877,30775289
152318,8820,2013-03-23,0016,00,감독,Y,152318,31147588
152319,8821,2013-03-23,0002,00,정의,Y,152319,30964968
142872,2401,2013-03-23,0008,00,신체상이의 판정방법 등,Y,142872,30864822
142862,2399,2013-03-23,0054,00,보험대상 및 제3자에 대한 대위,Y,142862,30875662
142849,2399,2013-03-23,0020,00,보험관계의 신고 및 변경신고,Y,142849,30875556
142839,2398,2013-03-23,0055,00,생활환경정비계획의 내용,Y,142839,31166052
142835,2398,2013-03-23,0022,00,저수지 상류지역에서의 공장 설립 제한,Y,142835,31165994
142827,2398,2013-03-23,0101,00,마을정비계획 수립 및 마을정비구역의 지정,Y,142827,31166106
152341,8832,2013-03-23,0020,00,유역종합치수계획의 수립,Y,152341,30771851
152344,8834,2013-03-23,0002,00,사육동물,Y,152344,30593387
152346,8834,2013-03-23,0017,00,가축분뇨관련영업의 허가기준,Y,152346,30593402
152349,8834,2013-03-23,0020,00,과징금의 부과 등,Y,152349,30593405
152351,8834,2013-03-23,0026,00,업무의 위탁,Y,152351,30593411
152367,8839,2013-03-23,0009,00,설계하중,Y,152367,30981255
152370,8840,2013-03-23,0029,00,변경등록 신청,Y,152370,31490750
152372,8840,2013-03-23,0027,00,신규등록 신청 등,Y,152372,31490791
152387,8842,2013-03-23,0007,00,공중화장실등의 설치기준,Y,152387,30913895
152388,8842,2013-03-23,0003,00,적용 범위,Y,152388,30913906
152389,8843,2013-03-23,0013,00,환경친화적인 식생활 실천,Y,152389,30634053
152390,8844,2013-03-23,0010,00,소청심사 결정,Y,152390,31458940
142817,2397,2013-03-23,0011,00,국민권익위원회의 설치,Y,142817,30643207
142801,2395,2013-03-23,0023,00,수자원장기종합계획의 수립,Y,142801,31503128
142798,2395,2013-03-23,0032,00,다른 법률에 따른 인·허가등의 의제,Y,142798,31503138
142796,2395,2013-03-23,0025,00,하천기본계획,Y,142796,31503130
142792,2395,2013-03-23,0010,00,하천구역의 결정 등,Y,142792,31503094
152317,8819,2013-03-23,0002,00,정의,Y,152317,30641630
152315,8818,2013-03-23,0002,00,정의,Y,152315,31154474
152314,8817,2013-03-23,0019,00,국어의 보급 등,Y,152314,31151763
151876,8717,2013-03-23,0031,00,시행중인 공사에 관한 특례,Y,151876,30775294
152293,8808,2013-03-23,0003,00,여권 등의 수록 정보와 수록 방법,Y,152293,30628656
152294,8809,2013-03-23,0037,00,포상금의 지급절차,Y,152294,31010489
152295,8809,2013-03-23,0032,00,의약품등의 판매 질서 유지 등을 위한 준수사항,Y,152295,31010455
152296,8810,2013-03-23,0002,00,가축의 범위 등,Y,152296,31262850
152298,8810,2013-03-23,0031,00,권한의 위임·위탁,Y,152298,31262902
151874,8717,2013-03-23,0022,00,도시공원의 점용허가 대상,Y,151874,30775284
151872,8716,2013-03-23,0011,00,대중교통수단의 우선통행을 위한 조치,Y,151872,30772484
151870,8715,2013-03-23,0004,00,소음기준 위반 통보,Y,151870,30775991
151869,8715,2013-03-23,0010,00,부담금 등의 부과기준 및 징수절차 등,Y,151869,30776057
151868,8715,2013-03-23,0002,00,소음대책지역의 지정ㆍ고시,Y,151868,30775989
151867,8714,2013-03-23,0022,00,거래계약서 등,Y,151867,30775353
151866,8714,2013-03-23,0038,00,과태료의 부과ㆍ징수,Y,151866,30775370
152299,8810,2013-03-23,0021,00,영업의 세부 종류와 범위,Y,152299,31262865
152301,8811,2013-03-23,0004,00,재해 농가 및 어가에 대한 융자 알선,Y,152301,30601225
152302,8812,2013-03-23,0002,00,정의,Y,152302,30641586
152304,8814,2013-03-23,0014,00,우편요금 감액,Y,152304,30721356
152305,8814,2013-03-23,0013,00,행정지원 및 협력,Y,152305,30721355
152306,8814,2013-03-23,0003,00,등록절차,Y,152306,30721344
152307,8814,2013-03-23,0002,00,정의,Y,152307,30721343
152308,8815,2013-03-23,0006,00,주민등록표 등의 작성,Y,152308,30751482
152309,8815,2013-03-23,0018,00,본인의 신고,Y,152309,30751494
152311,8815,2013-03-23,0023,00,전입신고,Y,152311,30751499
152312,8815,2013-03-23,0019,00,세대주의 위임에 따른 신고,Y,152312,30751495
152313,8816,2013-03-23,0002,00,국가경찰의 조직,Y,152313,31250656
152249,8803,2013-03-23,0002,00,영업의 종류,Y,152249,31481042
150818,8480,2013-03-23,0030,00,물품관리종사공무원의 양수제한의 예외,Y,150818,30601939
152247,8802,2013-03-23,0020,00,자연풍경훼손,Y,152247,30646054
152248,8802,2013-03-23,0019,00,신고생략사항,Y,152248,30646053
152273,8808,2013-03-23,0006,00,일반여권의 유효기간,Y,152273,30628701
146321,2692,2013-03-23,0039,00,복구비의 산정기준,Y,146321,31356889
146319,2692,2013-03-23,0036,00,재해의 방지 등,Y,146319,31356886
146318,2692,2013-03-23,0035,00,토석의 매각계약 등,Y,146318,31356884
146317,2692,2013-03-23,0034,00,토석의 매입·무상양여 신청,Y,146317,31356883
146315,2692,2013-03-23,0029,00,채석단지의 지정 등,Y,146315,31356876
146314,2692,2013-03-23,0026,00,토석채취기간의 연장허가,Y,146314,31356872
146313,2692,2013-03-23,0025,00,토석채취기간 등,Y,146313,31356871
146311,2692,2013-03-23,0023,00,용도변경의 승인신청,Y,146311,31356866
146310,2692,2013-03-23,0022,00,산지전용허가의 취소 등,Y,146310,31356865
146308,2692,2013-03-23,0020,00,대체산림자원조성비의 납부고지 등,Y,146308,31356863
146306,2692,2013-03-23,0017,00,산지전용기간의 연장허가 등,Y,146306,31356856
146305,2692,2013-03-23,0016,00,산지전용기간,Y,146305,31356855
146304,2692,2013-03-23,0015,00,산지전용신고의 수리,Y,146304,31356850
146302,2692,2013-03-23,0011,00,산지전용허가증,Y,146302,31356846
146301,2692,2013-03-23,0010,00,산지전용허가의 신청 등,Y,146301,31356844
146300,2692,2013-03-23,0009,00,공익용산지에서의 행위제한,Y,146300,31356841
146298,2692,2013-03-23,0007,00,농림어업인의 범위,Y,146298,31356839
146297,2692,2013-03-23,0045,00,예치된 복구비의 반환,Y,146297,31356897
152008,8744,2013-03-23,0003,00,댐건설장기계획,Y,152008,30787394
146370,2693,2013-03-23,0069,00,하자 검사,Y,146370,30841733
146371,2693,2013-03-23,0070,00,하자보수보증금률,Y,146371,30841734
146372,2693,2013-03-23,0071,00,하자보수보증금의 직접사용,Y,146372,30841735
146374,2693,2013-03-23,0073,00,설계변경으로 인한 계약금액의 조정,Y,146374,30841737
146376,2693,2013-03-23,0075,00,지연배상금률,Y,146376,30841739
152246,8802,2013-03-23,0026,00,영업의 제한 등,Y,152246,30646062
152245,8802,2013-03-23,0018,00,신고사항,Y,152245,30646052
152013,8745,2013-03-23,0015,00,중대한 결함,Y,152013,30789981
152012,8745,2013-03-23,0014,00,시설물의 사용제한,Y,152012,30789980
152011,8745,2013-03-23,0012,00,중대한 결함,Y,152011,30789975
152010,8745,2013-03-23,0011,00,안전진단전문기관의 등록,Y,152010,30789970
152214,8790,2013-03-23,0017,00,국ㆍ공유재산의 임대 등,Y,152214,30597086
152215,8791,2013-03-23,0033,00,표시의 방법,Y,152215,30641734
152217,8792,2013-03-23,0003,00,전문기관의 운영,Y,152217,31082338
152009,8745,2013-03-23,0009,00,정밀안전진단의 실시,Y,152009,30789966
152219,8792,2013-03-23,0009,00,과태료의 부과기준,Y,152219,31082325
152220,8792,2013-03-23,0006,00,유전자검사의 절차 등,Y,152220,31082323
152221,8792,2013-03-23,0008,00,실종아동등의 복귀,Y,152221,31082342
152222,8792,2013-03-23,0005,00,유전자검사기관,Y,152222,31082322
152223,8793,2013-03-23,0008,00,정당한 편의의 내용,Y,152223,30743881
152225,8793,2013-03-23,0021,00,시정명령 기간,Y,152225,30743894
152226,8793,2013-03-23,0020,00,시정명령의 신청방법,Y,152226,30743893
152227,8793,2013-03-23,0010,00,장애학생지원부서 및 담당자,Y,152227,30743883
152229,8794,2013-03-23,0002,00,가축의 범위,Y,152229,30714766
152230,8795,2013-03-23,0004,00,공중방역수의사의 보수,Y,152230,30747517
152232,8796,2013-03-23,0011,00,품목조합의 가축사육업의 범위,Y,152232,31102807
152234,8797,2013-03-23,0003,00,금지품에 대한 수입허가 요건,Y,152234,30777183
152235,8798,2013-03-23,0007,00,면허ㆍ허가동시갱신의 절차 등,Y,152235,30729438
152236,8798,2013-03-23,0011,00,수산종묘의 살포 등,Y,152236,30729442
146053,2677,2013-03-23,0015,00,정기시설검사의 신청 서류 등,Y,146053,30840228
146050,2676,2013-03-23,0006,00,실시 성과의 평가방법,Y,146050,30841562
152238,8798,2013-03-23,0013,00,어장정화ㆍ정비업의 등록기준,Y,152238,30729444
152239,8798,2013-03-23,0012,00,어장청소 등,Y,152239,30729443
152243,8801,2013-03-23,0003,00,사업,Y,152243,30731653
152277,8808,2013-03-23,0010,00,외교관여권의 발급대상자,Y,152277,30628708
152280,8808,2013-03-23,0015,00,단수여권의 유효기간,Y,152280,30628714
146352,2693,2013-03-23,0038,00,입찰 참가신청,Y,146352,30841700
146354,2693,2013-03-23,0040,00,입찰방법,Y,146354,30841702
146355,2693,2013-03-23,0041,00,입찰보증금의 납부,Y,146355,30841703
146356,2693,2013-03-23,0042,00,입찰무효,Y,146356,30841704
146357,2693,2013-03-23,0043,00,입찰무효의 이유 표시,Y,146357,30841706
146359,2693,2013-03-23,0045,00,희망수량입찰의 낙찰자 결정,Y,146359,30841708
146360,2693,2013-03-23,0046,00,개찰 및 낙찰선언,Y,146360,30841709
146361,2693,2013-03-23,0047,00,계약서의 작성,Y,146361,30841711
146363,2693,2013-03-23,0049,00,계약보증금 납부,Y,146363,30841713
150769,8468,2013-03-23,0071,00,교통체계지능화사업의 범위,Y,150769,31487393
152076,8757,2013-03-23,0030,00,국유재산의 대부 등,Y,152076,31062431
150770,8469,2013-03-23,0036,00,국·공유재산의 매도대금 납부조건,Y,150770,31072934
150773,8470,2013-03-23,0045,00,점용료의 감면,Y,150773,30719300
150776,8471,2013-03-23,0003,00,구축물,Y,150776,31073146
150778,8471,2013-03-23,0015,00,혼잡통행료 부과지역의 지정 등,Y,150778,31073201
150781,8471,2013-03-23,0024,00,부담금의 경감,Y,150781,31073210
150783,8471,2013-03-23,0027,00,가산금 및 독촉,Y,150783,31073191
150786,8472,2013-03-23,0009,00,권역의 범위,Y,150786,31080761
150795,8475,2013-03-23,0003,00,정의,Y,150795,30727809
150772,8470,2013-03-23,0002,00,도로의 부속물,Y,150772,30719249
150774,8470,2013-03-23,0034,00,도로관리심의회의 설치 등,Y,150774,30719287
150777,8471,2013-03-23,0013,00,개선명령의 협의,Y,150777,31073155
150780,8471,2013-03-23,0035,00,특별관리구역 등의 해제기준,Y,150780,31073237
150782,8471,2013-03-23,0026,00,분할 납부,Y,150782,31073190
150785,8471,2013-03-23,0017,00,부담금의 면제,Y,150785,31073182
150787,8472,2013-03-23,0003,00,인구집중유발시설의 종류 등,Y,150787,31080735
150816,8478,2013-03-23,0018,00,예산지원기준,Y,150816,31077908
146351,2693,2013-03-23,0037,00,입찰참가의 통지 등,Y,146351,30841699
146350,2693,2013-03-23,0036,00,입찰공고 내용의 우선순위,Y,146350,30841698
146379,2693,2013-03-23,0082,00,비용의 범위 및 정산,Y,146379,30841748
146381,2693,2013-03-23,0013,00,예정가격의 변동,Y,146381,30841672
152920,8935,2013-03-23,0029,00,시험·분석기관,Y,152920,31562645
146377,2693,2013-03-23,0076,00,부정당업자의 입찰 참가자격 제한기준 등,Y,146377,30841740
152291,8808,2013-03-23,0037,00,사무의 대행,Y,152291,30628741
152289,8808,2013-03-23,0029,00,여권 사용 등의 허가,Y,152289,30628731
