일상용어 일련번호,일상용어,비고내용,출처,등록일시,수정일시
273053,사업지역별,,,2023-07-12,
273055,전체대수,,,2023-07-12,
273057,임대이용,,,2023-07-12,
273059,임대용,,,2023-07-12,
273061,후견감독업무,,,2023-07-12,
273063,후견감독직무,,,2023-07-12,
273065,요금액수,,,2023-07-12,
273067,성년후견업무,,,2023-07-12,
273069,운임범위,,,2023-07-12,
273071,성년후견직무,,,2023-07-12,
273073,운송비구간,,,2023-07-12,
273075,운송임구간,,,2023-07-12,
273077,운송의무,,,2023-07-12,
273079,운수책임,,,2023-07-12,
273081,수송책임,,,2023-07-12,
273083,입양건,,,2023-07-12,2023-07-12
273085,주식파생상품,,,2023-07-12,
273087,연장길이,,,2023-07-12,
273089,우회운전,,,2023-07-12,
273091,운행요건,,,2023-07-12,
273093,심판문서,,,2023-07-12,
273095,명절특별수송기간,,,2023-07-12,
273097,하계특별수송기간,,,2023-07-12,
273099,동계특별수송기간,,,2023-07-12,
273101,심판서,,,2023-07-12,
273103,휴가특별수송기간,,,2023-07-12,
273105,전세여객,,,2023-07-12,
273107,버스대절,,,2023-07-12,
273109,공고비,,,2023-07-12,
273111,전세관광버스,,,2023-07-12,
273113,공고경비,,,2023-07-12,
273115,비용부담액수,,,2023-07-12,
273117,소송비용액수확정결정,,,2023-07-12,
273119,소송비확정결정,,,2023-07-12,
273121,교통로변경,,,2023-07-12,
273123,루트변경,,,2023-07-12,
273125,공동생활물품,,,2023-07-12,
273127,공동생활품,,,2023-07-12,
273129,위임신고,,,2023-07-12,
273131,수탁신고,,,2023-07-12,
273133,관리위임신고서,,,2023-07-12,
273135,노선지도,,,2023-07-12,
273137,재산조회요청,,,2023-07-12,
273139,법인합병신고서류,,,2023-07-12,
273141,재산조회청구,,,2023-07-12,
273143,시세이용,,,2023-07-12,
273145,상속보고,,,2023-07-12,
273147,상속보고서,,,2023-07-12,2023-07-12
273149,조회대상,,,2023-07-12,
273151,조회대상인,,,2023-07-12,
273153,상속신고서류,,,2023-07-12,
273155,선물거래,,,2023-07-12,2023-07-24
273157,대형고속버스,,,2023-07-12,
273159,거래신고서,,,2023-07-12,
273161,조회결정,,,2023-07-12,
273163,대인배상,,,2023-07-12,
273165,대인배상책임보험,,,2023-07-12,
273167,즉시항고권,,,2023-07-12,
273169,항고권자,,,2023-07-12,
273171,조정지점,,,2023-07-12,
273173,응급운송수단,,,2023-07-12,
273175,대체수송수단,,,2023-07-12,
273177,교통사고비율,,,2023-07-12,
273179,음성안내멘트,,,2023-07-12,2023-07-12
273181,일시금지불,,,2023-07-12,
273183,음성안내방송,,,2023-07-12,
273185,일시금제공,,,2023-07-12,
273187,청결정도,,,2023-07-12,
273189,임치이유,,,2023-07-12,
273191,임치원인,,,2023-07-12,
273193,납부지시문,,,2023-07-12,
273195,교통안전처리,,,2023-07-12,
273197,교통안전실상,,,2023-07-12,
273199,교통안전실정,,,2023-07-12,
273201,공통이익금,,,2023-07-12,2023-07-12
273203,공통손금,,,2023-07-12,2023-07-12
273205,관리제도,,,2023-07-12,
273207,공통손실금,,,2023-07-12,2023-07-12
273209,보관증표,,,2023-07-12,
273211,앞좌석,,,2023-07-12,
273213,공통익금,,,2023-07-12,
273215,뒷자석,,,2023-07-12,
273217,안내기간,,,2023-07-12,
273219,안내시점,,,2023-07-12,
273221,안내기한,,,2023-07-12,
273223,채용일자,,,2023-07-12,2023-08-06
273225,고용일자,,,2023-07-12,
273227,재판날짜,,,2023-07-12,
273229,계약날짜,,,2023-07-12,
273231,농어촌버스운수사업자,,,2023-07-12,
273233,농어촌버스운행사업자,,,2023-07-12,
273235,시내버스운수사업자,,,2023-07-12,
273237,시내버스수송사업자,,,2023-07-12,
273239,시내버스운행사업자,,,2023-07-12,
273241,운행연장,,,2023-07-12,
273243,단축운행,,,2023-07-12,
273245,보장내용,,,2023-07-12,
273247,보장명세,,,2023-07-12,
273249,해당노선,,,2023-07-12,
273251,지시노선,,,2023-07-12,
273253,수송인원수,,,2023-07-12,
273255,운송인원,,,2023-07-12,
273257,운전능력시험,,,2023-07-12,
273259,운전자격증시험,,,2023-07-12,
273261,운전면허시험,,,2023-07-12,
273263,기계형,,,2023-07-12,
273265,자격보전검사,,,2023-07-12,
273267,택시운행,,,2023-07-12,
273269,검사사실증명서,,,2023-07-12,
273271,검열사실증명서,,,2023-07-12,
273273,택시운전,,,2023-07-12,
273275,택시운행업무,,,2023-07-12,
273277,택시운전능력,,,2023-07-12,
273279,이수일,,,2023-07-12,
273281,졸업일,,,2023-07-12,
273283,증설투자,,,2023-07-12,
273285,폐업승낙,,,2023-07-12,
273287,폐업승인,,,2023-07-12,
273289,폐업인가,,,2023-07-12,
273291,교육바우처카드,,,2023-07-12,
273293,중간경유지,,,2023-07-12,
273295,중간목적지,,,2023-07-12,
273297,디지털음성방송,,,2023-07-12,
273299,음성방송안내,,,2023-07-12,
273301,선명도,,,2023-07-12,
273303,화면해상도,,,2023-07-12,
273305,스크린해상도,,,2023-07-12,
273307,사용확인증,,,2023-07-12,
273309,사용확인문서,,,2023-07-12,
273311,차량기준,,,2023-07-12,
273313,승용차기준,,,2023-07-12,
273315,예약장소,,,2023-07-12,
273317,왕복,,,2023-07-12,
273319,대여사업용도,,,2023-07-12,
273321,수요초과,,,2023-07-12,
273323,과중수요,,,2023-07-12,
273325,자동차대여업계획,,,2023-07-12,
273327,사업계획대비,,,2023-07-12,
273329,사업계획대조표,,,2023-07-12,
273331,사업계획비교표,,,2023-07-12,
273333,계약서류,,,2023-07-12,2023-09-19
273335,재계약문서,,,2023-07-12,
273337,갱신계약서류,,,2023-07-12,
273339,재계약서,,,2023-07-12,
273341,자동차매매계약서,,,2023-07-12,2023-07-31
273343,자동차거래계약,,,2023-07-12,
273345,자동차매수계약,,,2023-07-12,
273347,사용계약서류,,,2023-07-12,
273349,경형승합차,,,2023-07-12,
273351,소형승합차,,,2023-07-12,
273353,중형승합차,,,2023-07-12,
273355,경형특수차,,,2023-07-12,
273357,소형특수차,,,2023-07-12,
273359,캠핑용차,,,2023-07-12,
273361,대여의무,,,2023-07-12,
273363,대여부담,,,2023-07-12,
273365,위탁승인,,,2023-07-12,
273367,위탁허락,,,2023-07-12,2023-09-14
273369,수탁허가,,,2023-07-12,
273371,이면도로,,,2023-07-12,
273373,후면도로,,,2023-07-12,
273375,여객통행로,,,2023-07-12,
273377,유도차도,,,2023-07-12,
273379,유도찻길,,,2023-07-12,
273381,조차,,,2023-07-12,
273383,회차장소,,,2023-07-12,
273385,매표소,,,2023-07-12,
273387,대조도면,,,2023-07-12,
273389,비교도면,,,2023-07-12,
273391,터미널이용자,,,2023-07-12,
273393,터미널사용객,,,2023-07-12,
273395,터미널승객,,,2023-07-12,
273397,산출서,,,2023-07-12,
273399,원가계산법,,,2023-07-12,
273401,승강장안내표,,,2023-07-12,
273403,승강안내표시,,,2023-07-12,
273405,승강표지판,,,2023-07-12,
273407,승강안내판,,,2023-07-12,
273409,운행관리원,,,2023-07-12,
273411,운수관리,,,2023-07-12,
273413,운수관리원,,,2023-07-12,
273415,정류법,,,2023-07-12,
273417,정거방법,,,2023-07-12,
273419,유도자동차,,,2023-07-12,
273421,유도차량,,,2023-07-12,
273423,혼란방지,,,2023-07-12,
273425,승차용도,,,2023-07-12,
273427,하차용도,,,2023-07-12,
273429,변경인가청구,,,2023-07-12,
273431,변경인가요청,,,2023-07-12,
273433,연접도로,,,2023-07-12,
273435,이웃도로,,,2023-07-12,
273437,여객용도,,,2023-07-12,
273439,승차권발매,,,2023-07-12,
273441,승차권구입,,,2023-07-12,
273443,승차권판매대,,,2023-07-12,
273445,승차권판매장소,,,2023-07-12,
273447,승차권발매소,,,2023-07-12,
273449,승차권판매처,,,2023-07-12,
273451,승차권발매처,,,2023-07-12,
273453,폐업신청,,,2023-07-12,
273455,휴업신청,,,2023-07-12,
273457,폐업승인신청,,,2023-07-12,
273459,휴업승인신청,,,2023-07-12,
273461,운수시설,,,2023-07-12,
273463,차번호,,,2023-07-12,2023-07-24
273465,차량번호,,,2023-07-12,2023-07-20
273467,차대번호,,,2023-07-12,2023-08-01
273469,운송가맹계약,,,2023-07-12,
273471,운송가맹계약서류,,,2023-07-12,
273473,플랫폼가맹사업약관,,,2023-07-12,
273475,플랫폼가맹조항,,,2023-07-12,
273477,요금지불시스템,,,2023-07-12,
273479,수송비할인,,,2023-07-12,
273481,운송료할인,,,2023-07-12,
273483,운송비할인,,,2023-07-12,
273485,교섭경위서류,,,2023-07-12,
273487,절충경위서,,,2023-07-12,
273489,연고권리,,,2023-07-12,
273491,스쿨버스,,,2023-07-12,
273493,유상운송용도,,,2023-07-12,
273495,시설명칭,,,2023-07-12,
273497,시설이름,,,2023-07-12,
273499,임대허용신청,,,2023-07-12,
273501,임차허가신청,,,2023-07-12,
273503,반납신고서,,,2023-07-12,
273505,반환신고서류,,,2023-07-12,
273507,고객모집시설,,,2023-07-12,
273509,차연식조정,,,2023-07-12,
273511,합격통보서,,,2023-07-12,
273513,차령만기일,,,2023-07-12,
273515,자동차등록증,,,2023-07-12,2023-09-06
273517,자동차표시증서,,,2023-07-12,
273519,처분서류,,,2023-07-12,2023-07-29
273521,운전자격제,,,2023-07-12,
273523,과징금운영,,,2023-07-13,
273525,과징금이용,,,2023-07-13,
273527,과징금사용,,,2023-07-13,
273529,과징금화라용,,,2023-07-13,
273531,과징금활용,,,2023-07-13,
273533,종이품질,,,2023-07-13,
273535,종이재질,,,2023-07-13,
273537,보유상황표,,,2023-07-13,
273539,보유통계표,,,2023-07-13,
273541,하청통보서,,,2023-07-13,
273543,설계변경허가,,,2023-07-13,
273545,설계변경허가서,,,2023-07-13,
273547,최종감사보고서,,,2023-07-13,
273549,최종감사결과보고서,,,2023-07-13,
273551,편성일,,,2023-07-13,
273553,배정일,,,2023-07-13,
273555,평가종합표,,,2023-07-13,
273557,종합평가표,,,2023-07-13,
273559,공동수행방식,,,2023-07-13,
273561,공동시행방식,,,2023-07-13,
273563,분담수행방식,,,2023-07-13,
273565,분담시행방식,,,2023-07-13,
273567,수행방법,,,2023-07-13,2023-08-21
273569,문화재수리방식별,,,2023-07-13,
273571,심의요청,,,2023-07-13,2023-08-17
273573,심의청구,,,2023-07-13,
273575,투표지역,,,2023-07-13,
273577,금연일,,,2023-07-13,
273579,대통령선출,,,2023-07-13,
273581,선거일부무효,,,2023-07-13,
273583,일부재투표,,,2023-07-13,
273585,재투표일자,,,2023-07-13,
273587,재투표실시일,,,2023-07-13,
273589,타국인선거권자,,,2023-07-13,
273591,승선선원투표신고,,,2023-07-13,
273593,대통령궐위선거,,,2023-07-13,
273595,대통령궐위재선거,,,2023-07-13,
273597,선박업체,,,2023-07-13,
273599,선상투표관리기록장부,,,2023-07-13,
273601,선상투표관리기입부,,,2023-07-13,
273603,유권자거처투표신고,,,2023-07-13,
273605,부재자투표방식,,,2023-07-13,
273607,신고기준,,,2023-07-13,
273609,거처투표신고인리스트,,,2023-07-13,
273611,선상투표신고인리스트,,,2023-07-13,
273613,명부공람,,,2023-07-13,
273615,인터넷공람,,,2023-07-13,
273617,열람처,,,2023-07-13,
273619,통합선거인명단,,,2023-07-13,
273621,통합선거인리스트,,,2023-07-13,
273623,투표담당관,,,2023-07-13,
273625,정당소개위원,,,2023-07-13,
273627,거처투표신고인,,,2023-07-13,
273629,거소투표자,,,2023-07-13,
273631,거소투표종이,,,2023-07-13,
273633,선상투표지,,,2023-07-13,
273635,명부카피본,,,2023-07-13,
273637,전산자료카피본,,,2023-07-13,
273639,전산자료부본,,,2023-07-13,
273641,변조예방장치,,,2023-07-13,
273643,관할선거구선거관리위원회,,,2023-07-13,
273645,관장선거구위원회,,,2023-07-13,
273647,후보자접수,,,2023-07-13,
273649,선거입후보,,,2023-07-13,
273651,당사자승낙서,,,2023-07-13,2023-07-18
273653,장본인승낙서,,,2023-07-13,2023-07-13
273655,후보자접수신청서,,,2023-07-13,
273657,과학수사연구소,,,2023-07-13,
273659,마지막학력증명서,,,2023-07-13,
273661,최종학력확인서,,,2023-07-13,
273663,경선자,,,2023-07-13,2023-07-13
273665,후보예정자,,,2023-07-13,
273667,후보등록신청시작일,,,2023-07-13,
273669,선거사무책임자,,,2023-07-13,
273671,국가정보자원관리원,,,2023-07-13,
273673,국립재난안전연구원,,,2023-07-13,
273675,경쟁선거후보자,,,2023-07-13,
273677,당내부경선,,,2023-07-13,
273679,당내경쟁선거,,,2023-07-13,
273681,연구문서,,,2023-07-13,
273683,계산일자,,,2023-07-13,
273685,징수담당공무원,,,2023-07-13,
273687,납입순서,,,2023-07-13,
273689,납입과정,,,2023-07-13,
273691,내부경선운동,,,2023-07-13,
273693,당내경쟁선거운동,,,2023-07-13,
273695,경쟁선거운동,,,2023-07-13,
273697,경선광고물,,,2023-07-13,
273699,경선선전물,,,2023-07-13,
273701,선전문구막,,,2023-07-13,
273703,글자판,,,2023-07-13,
273705,연합연설회,,,2023-07-13,
273707,협동연설회,,,2023-07-13,
273709,공동토론회,,,2023-07-13,
273711,연합토론회,,,2023-07-13,
273721,우체국창구,,,2023-07-13,
273723,창구사무,,,2023-07-13,
273725,우편사용수수료,,,2023-07-13,
273727,우편주문,,,2023-07-13,
273729,우편판매,,,2023-07-13,
273731,홍보우편,,,2023-07-13,
273733,우편물방문신청,,,2023-07-13,
273735,우체물방문접수,,,2023-07-13,
273737,착발업무,,,2023-07-13,
273739,발착사무,,,2023-07-13,
273741,수송업무,,,2023-07-13,
273743,운송사무,,,2023-07-13,
273745,우체물방문접수업무,,,2023-07-13,
273747,우편방문접수업무,,,2023-07-13,
273749,운송과정,,,2023-07-13,
273751,우표류제작위탁,,,2023-07-13,
273753,어시스트,,,2023-07-13,
273755,시내우편구,,,2023-07-13,
273757,우편구,,,2023-07-13,2023-07-13
273759,시외우편구,,,2023-07-13,
273763,손전화,,,2023-07-14,
273761,셀룰러폰,,,2023-07-14,
273765,협력단계,,,2023-07-14,
273767,협력방법,,,2023-07-14,
273769,근무현황부,,,2023-07-14,
273771,파견귀환,,,2023-07-14,
273773,의견요청문,,,2023-07-14,
273775,의견청구서,,,2023-07-14,
273777,출장리스트,,,2023-07-14,
273779,순시조회,,,2023-07-14,
273781,순행조회,,,2023-07-14,
273783,접수대장,,,2023-07-14,2023-08-01
273785,회피요청서,,,2023-07-14,
273787,기피신청서,,,2023-07-14,
273789,숙직,,,2023-07-14,2023-08-19
273791,격리수사,,,2023-07-14,
273793,구별수사,,,2023-07-14,
273795,구분수사,,,2023-07-14,
273797,개시전조사,,,2023-07-14,
273799,수사전조사,,,2023-07-14,
273801,입건,,,2023-07-14,2023-09-01
273803,사건종결,,,2023-07-14,2023-07-16
273805,탄원자,,,2023-07-14,
273807,탄원,,,2023-07-14,2023-07-19
273809,고소서류,,,2023-07-14,
273811,고발장,,,2023-07-14,
273813,인지통보문,,,2023-07-14,
273815,인지통지서,,,2023-07-14,
273817,지명수배,,,2023-07-14,2023-07-14
273819,숙직근무인,,,2023-07-14,
273821,지명피의자,,,2023-07-14,
273823,지명통보,,,2023-07-14,2023-08-23
273825,지명수배자,,,2023-07-14,
273827,통보기관,,,2023-07-14,
273829,통보관청,,,2023-07-14,
273831,다시발부,,,2023-07-14,
273833,승인청구서,,,2023-07-14,
273835,당직명령인,,,2023-07-14,
273837,개폐시설,,,2023-07-14,
273839,일반용도,,,2023-07-14,
273841,수력전기,,,2023-07-14,2023-09-10
273843,수력전기장소,,,2023-07-14,
273845,야간전력,,,2023-07-14,
273847,전기사업승인신청서,,,2023-07-14,
273849,전기사업허가신청,,,2023-07-14,
273851,변경승인사항,,,2023-07-14,
273853,사업승인증,,,2023-07-14,2023-09-19
273855,사업허가증명서,,,2023-07-14,
273857,수력전기지점,,,2023-07-14,
273859,예산사용계획,,,2023-07-14,
273861,사업시작신고,,,2023-07-14,
273863,사업시작신고서,,,2023-07-14,
273865,사업개시신고,,,2023-07-14,
273867,전력공급지점,,,2023-07-14,2023-07-14
273869,전력수급장소,,,2023-07-14,
273871,전력수급지점,,,2023-07-14,
273873,예정통지서,,,2023-07-14,
273875,전력수급예정통지서,,,2023-07-14,
273877,송전용도,,,2023-07-14,
273879,배전용도,,,2023-07-14,
273881,표준전력,,,2023-07-14,
273883,기본주파수,,,2023-07-14,
273885,차금계약,,,2023-07-14,
273887,전기구매자,,,2023-07-14,
273889,전기거래수수료,,,2023-07-14,
273891,변경공사계획서,,,2023-07-14,
273893,설치공사계획서,,,2023-07-14,
273895,전기사업용도,,,2023-07-14,
273897,일시사용기간,,,2023-07-14,
273899,허가사유,,,2023-07-14,
273901,유기성오염물,,,2023-07-14,
273903,유기성오염물체,,,2023-07-14,
273905,재택당직,,,2023-07-14,
273907,TDS,,,2023-07-14,2023-08-19
273909,당직재택근무,,,2023-07-14,
273911,총식이취감,,,2023-07-14,
273913,생물화학반응,,,2023-07-14,
273915,유기화학반응,,,2023-07-14,
273917,분별증류,,,2023-07-14,
273919,중합반응,,,2023-07-14,
273921,중첩,,,2023-07-14,
273923,결정형성,,,2023-07-14,
273925,재생단계,,,2023-07-14,2023-07-14
273927,재생작업과정,,,2023-07-14,
273929,제거방식,,,2023-07-14,
273931,식품위생검증기관,,,2023-07-14,
273933,식품위생조사기관,,,2023-07-14,
273935,식품위생검정기관,,,2023-07-14,
273937,당직사관,,,2023-07-14,
273939,당직감독,,,2023-07-14,
273941,회수량,,,2023-07-14,2023-07-18
273943,당직사령소,,,2023-07-14,
273945,피수거인,,,2023-07-14,
273947,피수령자,,,2023-07-14,
273949,수거검정,,,2023-07-14,
273951,수거조사,,,2023-07-14,
273953,국방자격시험,,,2023-07-14,
273955,국방자격검증,,,2023-07-14,
273957,국가자격검정,,,2023-07-14,
273959,잔류살균제,,,2023-07-14,
273961,잔류살충제,,,2023-07-14,
273963,잔류동물용의약물,,,2023-07-14,
273965,잔류동물용약품,,,2023-07-14,
273967,품질검사기준,,,2023-07-14,
273969,자가품질검사조건,,,2023-07-14,
273971,자가품질검증의무,,,2023-07-14,
273973,자가품질검정의무,,,2023-07-14,
273975,당직근무현황,,,2023-07-14,2023-08-30
273977,국군병원장,,,2023-07-14,
273979,귀대,,,2023-07-14,
273981,근무태만자,,,2023-07-14,
273983,부대복귀,,,2023-07-14,
273985,발령조건,,,2023-07-14,
273987,일반병원,,,2023-07-14,
273989,식품첨가물제조자,,,2023-07-14,
273991,식품첨가물제조사,,,2023-07-14,
273993,성분혼합,,,2023-07-14,
273995,식품판매자,,,2023-07-14,
